@E=$000000;&;&93%00.78#93131942;@000000
@E=$000008;D;2013/11/08,15:33:47+04;@000008
@E=$000010;M;01;@000010
@E=$000018;M;01;@000018
@E=$000020;M;01;@000020
@E=$000028;D;2013/11/08,15:45:00+04;@000028
@E=$000030;E;15:45;080;188;188;182;1;@000030
@E=$08A638;E;14:52;8E5;AE2;12F;132;0;@08A638
@E=$08A640;E;14:53;8E5;AE2;12F;132;0;@08A640
@E=$08A648;E;14:54;8E4;AE2;12F;132;0;@08A648
@E=$08A650;E;14:55;8E4;AE2;12F;132;0;@08A650
@E=$08A658;E;14:56;8E4;AE2;12F;132;0;@08A658
@E=$08A660;E;14:57;8E3;AE2;12F;132;0;@08A660
@E=$08A668;E;14:58;8E3;AE2;12F;132;0;@08A668
@E=$08A670;E;14:59;8E3;AE2;12F;132;0;@08A670
@E=$08A678;E;15:00;8E3;AE2;12F;132;0;@08A678
@E=$08A680;E;15:01;8E3;AE2;12F;132;0;@08A680
@E=$08A688;E;15:02;8E3;AE2;12F;132;0;@08A688
@E=$08A690;E;15:03;8E2;AE2;12F;132;0;@08A690
@E=$08A698;E;15:04;8E2;AE2;12F;132;0;@08A698
@E=$08A6A0;E;15:05;8E2;AE2;12F;132;0;@08A6A0
@E=$08A6A8;E;15:06;8E2;AE2;12F;132;0;@08A6A8
@E=$08A6B0;E;15:07;8E1;AE2;12F;132;0;@08A6B0
@E=$08A6B8;E;15:08;8E1;AE2;12F;132;0;@08A6B8
@E=$08A6C0;E;15:09;8E1;AE2;12F;132;0;@08A6C0
@E=$08A6C8;E;15:10;8E1;AE2;12F;132;0;@08A6C8
@E=$08A6D0;E;15:11;8E1;AE2;12F;132;0;@08A6D0
@E=$08A6D8;E;15:12;8E1;AE2;12F;132;0;@08A6D8
@E=$08A6E0;E;15:13;8E1;AE2;12E;132;0;@08A6E0
@E=$08A6E8;E;15:14;8E1;AE2;12F;132;0;@08A6E8
@E=$08A6F0;E;15:15;8E0;AE2;12F;132;0;@08A6F0
@E=$08A6F8;E;15:16;8E0;AE2;12F;132;0;@08A6F8
@E=$08A700;E;15:17;8E0;AE2;12F;132;0;@08A700
@E=$08A708;E;15:18;8E0;AE2;12F;132;0;@08A708
@E=$08A710;E;15:19;8E0;AE2;12F;132;0;@08A710
@E=$08A718;E;15:20;8E0;AE2;12E;132;0;@08A718
@E=$08A720;E;15:21;8E0;AE2;12F;132;0;@08A720
@E=$08A728;E;15:22;8E0;AE2;12F;132;0;@08A728
@E=$08A730;E;15:23;8E0;AE2;12E;132;0;@08A730
@E=$08A738;E;15:24;8DF;AE2;12F;132;0;@08A738
@E=$08A740;E;15:25;8DE;AE2;12F;132;0;@08A740
@E=$08A748;E;15:26;8DE;AE2;12E;132;0;@08A748
@E=$08A750;E;15:27;8DE;AE2;12F;132;0;@08A750
@E=$08A758;E;15:28;8DD;AE2;12F;132;0;@08A758
@E=$08A760;E;15:29;8DE;AE2;12F;132;0;@08A760
@E=$08A768;E;15:30;8DD;AE2;12F;132;0;@08A768
@E=$08A770;E;15:31;8DD;AE2;12E;132;0;@08A770
@E=$08A778;E;15:32;8DD;AE2;12F;132;0;@08A778
@E=$08A780;E;15:33;8DD;AE2;12F;132;0;@08A780
@E=$08A788;E;15:34;8DD;AE2;12E;132;0;@08A788
@E=$08A790;E;15:35;8DD;AE2;12E;132;0;@08A790
@E=$08A798;E;15:36;8DD;AE2;12F;132;0;@08A798
@E=$08A7A0;E;15:37;8DD;AE2;12F;132;0;@08A7A0
@E=$08A7A8;E;15:38;8DD;AE2;12E;132;0;@08A7A8
@E=$08A7B0;E;15:39;8DD;AE2;12E;132;0;@08A7B0
@E=$08A7B8;E;15:40;8DD;AE2;12E;132;0;@08A7B8
@E=$08A7C0;E;15:41;8DD;AE2;12E;132;0;@08A7C0
@E=$08A7C8;E;15:42;8DC;AE2;12E;132;0;@08A7C8
@E=$08A7D0;E;15:43;8DC;AE2;12E;132;0;@08A7D0
@E=$08A7D8;E;15:44;8DC;AE2;12E;132;0;@08A7D8
@E=$08A7E0;E;15:45;8DC;AE2;12E;132;0;@08A7E0
@E=$08A7E8;E;15:46;8DC;AE2;12E;132;0;@08A7E8
@E=$08A7F0;E;15:47;8DC;AE2;12F;132;0;@08A7F0
@E=$08A7F8;E;15:48;8DB;AE2;12E;132;0;@08A7F8
@E=$08A800;E;15:49;8DB;AE2;12E;132;0;@08A800
@E=$08A808;E;15:50;8DB;AE2;12E;132;0;@08A808
@E=$08A810;E;15:51;8DB;AE2;12E;132;0;@08A810
@E=$08A818;E;15:52;8DB;AE2;12E;132;0;@08A818
@E=$08A820;E;15:53;8DA;AE2;12E;132;0;@08A820
@E=$08A828;E;15:54;8DA;AE2;12E;132;0;@08A828
@E=$08A830;E;15:55;8DA;AE2;12E;132;0;@08A830
@E=$08A838;E;15:56;8D8;AE2;12E;132;0;@08A838
@E=$08A840;E;15:57;8D8;AE2;12E;132;0;@08A840
@E=$08A848;E;15:58;8D8;AE2;12E;132;0;@08A848
@E=$08A850;E;15:59;8D8;AE2;12E;132;0;@08A850
@E=$08A858;E;16:00;8D7;AE2;12E;132;0;@08A858
@E=$08A860;E;16:01;8D7;AE2;12E;132;0;@08A860
@E=$08A868;E;16:02;8D7;AE2;12E;131;0;@08A868
@E=$08A870;E;16:03;8D7;AE2;12E;131;0;@08A870
@E=$08A878;E;16:04;8D7;AE2;12E;132;0;@08A878
@E=$08A880;E;16:05;8D7;AE2;12E;131;0;@08A880
@E=$08A888;E;16:06;8D7;AE2;12E;131;0;@08A888
@E=$08A890;E;16:07;8D7;AE2;12E;131;0;@08A890
@E=$08A898;E;16:08;8D7;AE2;12E;131;0;@08A898
@E=$08A8A0;E;16:09;8D7;AE2;12E;131;0;@08A8A0
@E=$08A8A8;E;16:10;8D7;AE2;12E;131;0;@08A8A8
@E=$08A8B0;E;16:11;8D7;AE2;12E;131;0;@08A8B0
@E=$08A8B8;E;16:12;8D6;AE2;12E;131;0;@08A8B8
@E=$08A8C0;E;16:13;8D6;AE2;12E;131;0;@08A8C0
@E=$08A8C8;E;16:14;8D6;AE2;12E;131;0;@08A8C8
@E=$08A8D0;E;16:15;8D6;AE2;12E;131;0;@08A8D0
@E=$08A8D8;E;16:16;8D6;AE2;12E;131;0;@08A8D8
@E=$08A8E0;E;16:17;8D6;AE2;12E;131;0;@08A8E0
@E=$08A8E8;E;16:18;8D6;AE2;12E;131;0;@08A8E8
@E=$08A8F0;E;16:19;8D6;AE2;12E;131;0;@08A8F0
@E=$08A8F8;E;16:20;8D5;AE2;12E;131;0;@08A8F8
@E=$08A900;E;16:21;8D5;AE2;12E;131;0;@08A900
@E=$08A908;E;16:22;8D5;AE2;12E;131;0;@08A908
@E=$08A910;E;16:23;8D5;AE2;12E;131;0;@08A910
@E=$08A918;E;16:24;8D5;AE2;12E;131;0;@08A918
@E=$08A920;E;16:25;8D5;AE2;12E;131;0;@08A920
@E=$08A928;E;16:26;8D5;AE2;12E;131;0;@08A928
@E=$08A930;E;16:27;8D5;AE2;12E;131;0;@08A930
@E=$08A938;E;16:28;8D5;AE2;12E;131;0;@08A938
@E=$08A940;E;16:29;8D4;AE2;12E;131;0;@08A940
@E=$08A948;E;16:30;8D4;AE2;12E;131;0;@08A948
@E=$08A950;E;16:31;8D4;AE2;12E;130;0;@08A950
@E=$08A958;E;16:32;8D4;AE2;12E;130;0;@08A958
@E=$08A960;E;16:33;8D4;AE2;12E;131;0;@08A960
@E=$08A968;E;16:34;8D4;AE2;12E;130;0;@08A968
@E=$08A970;E;16:35;8D4;AE2;12E;130;0;@08A970
@E=$08A978;E;16:36;8D4;AE2;12E;130;0;@08A978
@E=$08A980;E;16:37;8D4;AE2;12E;130;0;@08A980
@E=$08A988;E;16:38;8D4;AE2;12E;130;0;@08A988
@E=$08A990;E;16:39;8D3;AE2;12E;130;0;@08A990
@E=$08A998;E;16:40;8D3;AE2;12E;131;0;@08A998
@E=$08A9A0;E;16:41;8D3;AE2;12E;130;0;@08A9A0
@E=$08A9A8;E;16:42;8D3;AE2;12E;130;0;@08A9A8
@E=$08A9B0;E;16:43;8D3;AE2;12E;130;0;@08A9B0
@E=$08A9B8;E;16:44;8D3;AE2;12E;130;0;@08A9B8
@E=$08A9C0;E;16:45;8D3;AE2;12E;130;0;@08A9C0
@E=$08A9C8;E;16:46;8D3;AE2;12E;130;0;@08A9C8
@E=$08A9D0;E;16:47;8D3;AE2;12E;130;0;@08A9D0
@E=$08A9D8;E;16:48;8D3;AE2;12E;130;0;@08A9D8
@E=$08A9E0;E;16:49;8D3;AE2;12E;130;0;@08A9E0
@E=$08A9E8;E;16:50;8D2;AE2;12E;130;0;@08A9E8
@E=$08A9F0;E;16:51;8D2;AE2;12E;130;0;@08A9F0
@E=$08A9F8;E;16:52;8D2;AE2;12E;130;0;@08A9F8
@E=$08AA00;E;16:53;850;AE2;12F;132;1;@08AA00
@E=$08AA08;E;16:54;84C;AE2;130;132;0;@08AA08
@E=$08AA10;D;2015/09/20,16:54:50+04;@08AA10
@E=$08AA18;A;0000D1013B1C;@08AA18
@E=$08AA20;M;08;@08AA20
@E=$08AA28;?;FFFFFFFFFFFFFFFF;@08AA28
